camera,path,label,split,Latitude,Longitude,Month,Hour,category,prediction
162,/gpfs/scratch/hc4549/weather/162/20140623_193832.jpg,54,train,41.9797,-88.4061,6,12,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20131001_112727.jpg,38,train,46.3833333,11.85,10,14,Many,
3297,/gpfs/scratch/hc4549/weather/3297/20130119_070121.jpg,32,train,49.7522678667,-125.296347435,1,23,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130202_223652.jpg,36,train,37.9843530112,23.7326566772,2,0,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140123_135226.jpg,36,train,47.0675219,7.0999358,1,13,Many,
623,/gpfs/scratch/hc4549/weather/623/20140810_234206.jpg,61,train,29.272958,-94.85084,8,16,Medium,
3837,/gpfs/scratch/hc4549/weather/3837/20140607_132219.jpg,56,train,47.0675219,7.0999358,6,15,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20111006_081003.jpg,41,train,49.1,10.75,10,8,Many,
684,/gpfs/scratch/hc4549/weather/684/20120625_144216.jpg,54,train,37.2979,-79.9877,6,8,Many,
9483,/gpfs/scratch/hc4549/weather/9483/20131019_202422.jpg,47,train,50.1065184167,8.67800682695,10,19,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20130917_003544.jpg,56,train,19.1998222193,-96.1388478948,9,17,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130927_163645.jpg,58,train,37.9843530112,23.7326566772,9,17,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20140805_143836.jpg,50,train,49.7724798,9.9584878,8,18,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120305_112406.jpg,28,train,47.3645089866,7.15401294173,3,9,Medium,
684,/gpfs/scratch/hc4549/weather/684/20130407_094148.jpg,37,train,37.2979,-79.9877,4,3,Many,
9483,/gpfs/scratch/hc4549/weather/9483/20131115_022408.jpg,34,train,50.1065184167,8.67800682695,11,5,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130827_092350.jpg,54,train,28.7540844,-17.8861498,8,10,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130709_121019.jpg,45,train,44.08473,-66.1834478,7,9,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20130318_090222.jpg,44,train,32.231328037,-110.946649929,3,0,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20130602_030904.jpg,39,train,49.7724798,9.9584878,6,6,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20140722_041538.jpg,41,train,-30.0342535017,-51.2312071242,7,2,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130322_062703.jpg,44,train,-34.5806593772,-58.4284707051,3,4,Many,
19306,/gpfs/scratch/hc4549/weather/19306/20131109_222331.jpg,50,train,37.20861,-113.02028,11,13,Many,
204,/gpfs/scratch/hc4549/weather/204/20130615_144946.jpg,50,train,41.702494694,-86.2378195222,6,8,Many,
162,/gpfs/scratch/hc4549/weather/162/20130612_230835.jpg,58,train,41.9797,-88.4061,6,13,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130924_145310.jpg,53,train,46.948,7.44815,9,17,Many,
19834,/gpfs/scratch/hc4549/weather/19834/20140218_183239.jpg,52,train,28.2441768,-82.7192671,2,10,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130408_012315.jpg,29,train,46.948,7.44815,4,1,Medium,
6798,/gpfs/scratch/hc4549/weather/6798/20131109_072359.jpg,52,train,28.7540844,-17.8861498,11,8,Many,
623,/gpfs/scratch/hc4549/weather/623/20120930_224157.jpg,52,train,29.272958,-94.85084,9,15,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20111101_145405.jpg,42,train,47.3645089866,7.15401294173,11,17,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20130108_205221.jpg,30,train,47.0675219,7.0999358,1,20,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130128_002320.jpg,31,train,46.948,7.44815,1,0,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20110915_164002.jpg,46,train,49.1,10.75,9,19,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130821_114019.jpg,45,train,44.08473,-66.1834478,8,10,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20140129_190840.jpg,29,train,49.7724798,9.9584878,1,19,Medium,
4679,/gpfs/scratch/hc4549/weather/4679/20140918_131030.jpg,53,train,49.5847611497,9.36662846022,9,15,Many,
204,/gpfs/scratch/hc4549/weather/204/20130813_164949.jpg,46,train,41.702494694,-86.2378195222,8,10,Many,
162,/gpfs/scratch/hc4549/weather/162/20131206_163829.jpg,21,train,41.9797,-88.4061,12,9,Medium,
17244,/gpfs/scratch/hc4549/weather/17244/20130415_113554.jpg,51,train,19.1998222193,-96.1388478948,4,5,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20130715_123804.jpg,54,train,47.6946284842,9.27217400644,7,12,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20131202_010657.jpg,47,train,37.9843530112,23.7326566772,12,0,Many,
260,/gpfs/scratch/hc4549/weather/260/20130605_051454.jpg,45,train,39.6421,-78.9125,6,0,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20130625_172215.jpg,45,train,47.0675219,7.0999358,6,19,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20130128_103552.jpg,49,train,19.1998222193,-96.1388478948,1,5,Many,
861,/gpfs/scratch/hc4549/weather/861/20140422_153557.jpg,40,train,36.0579,-112.1255,4,7,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20110615_171002.jpg,55,train,49.1,10.75,6,17,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20121215_215421.jpg,33,train,47.3645089866,7.15401294173,12,21,Many,
19106,/gpfs/scratch/hc4549/weather/19106/20130728_113649.jpg,52,train,46.82261667,-71.21337891,7,9,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20131010_202409.jpg,52,train,28.7540844,-17.8861498,10,21,Many,
204,/gpfs/scratch/hc4549/weather/204/20131030_061958.jpg,39,train,41.702494694,-86.2378195222,10,0,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20140424_210932.jpg,52,train,33.7497447444,-84.3883686381,4,12,Many,
623,/gpfs/scratch/hc4549/weather/623/20130713_051157.jpg,59,train,29.272958,-94.85084,7,20,Medium,
3837,/gpfs/scratch/hc4549/weather/3837/20140629_045214.jpg,46,train,47.0675219,7.0999358,6,4,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20111205_144002.jpg,32,train,49.1,10.75,12,17,Many,
684,/gpfs/scratch/hc4549/weather/684/20120802_174200.jpg,59,train,37.2979,-79.9877,8,11,Medium,
684,/gpfs/scratch/hc4549/weather/684/20140723_081159.jpg,51,train,37.2979,-79.9877,7,0,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20121209_185415.jpg,26,train,47.3645089866,7.15401294173,12,21,Medium,
18590,/gpfs/scratch/hc4549/weather/18590/20130324_200926.jpg,39,train,33.7497447444,-84.3883686381,3,10,Many,
684,/gpfs/scratch/hc4549/weather/684/20140603_101154.jpg,47,train,37.2979,-79.9877,6,2,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20130114_223837.jpg,22,train,49.7724798,9.9584878,1,23,Medium,
11160,/gpfs/scratch/hc4549/weather/11160/20130908_002323.jpg,45,train,46.948,7.44815,9,0,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20130219_095551.jpg,32,train,47.6946284842,9.27217400644,2,13,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130620_021010.jpg,42,train,44.08473,-66.1834478,6,23,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130711_131629.jpg,53,train,38.9115347345,-97.212305746,7,4,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140226_182216.jpg,33,train,47.0675219,7.0999358,2,20,Many,
623,/gpfs/scratch/hc4549/weather/623/20140912_084154.jpg,58,train,29.272958,-94.85084,9,1,Many,
204,/gpfs/scratch/hc4549/weather/204/20131023_001945.jpg,35,train,41.702494694,-86.2378195222,10,15,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130702_224014.jpg,43,train,44.08473,-66.1834478,7,21,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20130501_065424.jpg,40,train,47.3645089866,7.15401294173,5,9,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120505_145406.jpg,42,train,47.3645089866,7.15401294173,5,17,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20130126_072731.jpg,23,train,46.3833333,11.85,1,10,Medium,
204,/gpfs/scratch/hc4549/weather/204/20140907_104947.jpg,41,train,41.702494694,-86.2378195222,9,4,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20121007_112413.jpg,42,train,47.3645089866,7.15401294173,10,9,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20130204_030555.jpg,52,train,19.1998222193,-96.1388478948,2,18,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130614_163651.jpg,56,train,37.9843530112,23.7326566772,6,17,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130501_024357.jpg,39,train,42.2480919,3.1227702,5,3,Many,
162,/gpfs/scratch/hc4549/weather/162/20130512_093835.jpg,33,train,41.9797,-88.4061,5,2,Many,
19388,/gpfs/scratch/hc4549/weather/19388/20130815_071410.jpg,46,train,57.6333,18.3,8,5,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20131212_072726.jpg,31,train,46.3833333,11.85,12,10,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20121125_155416.jpg,35,train,47.3645089866,7.15401294173,11,18,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20130511_071626.jpg,32,train,46.3833333,11.85,5,5,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20130831_200841.jpg,48,train,49.7724798,9.9584878,8,19,Many,
623,/gpfs/scratch/hc4549/weather/623/20140306_001146.jpg,45,train,29.272958,-94.85084,3,15,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130304_141226.jpg,44,train,42.2480919,3.1227702,3,15,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20130201_161632.jpg,28,train,46.3833333,11.85,2,19,Medium,
162,/gpfs/scratch/hc4549/weather/162/20140614_213828.jpg,54,train,41.9797,-88.4061,6,14,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20130512_165726.jpg,36,train,46.3833333,11.85,5,17,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130727_041636.jpg,49,train,38.9115347345,-97.212305746,7,19,Many,
861,/gpfs/scratch/hc4549/weather/861/20140605_183601.jpg,56,train,36.0579,-112.1255,6,10,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20130715_183835.jpg,49,train,49.7724798,9.9584878,7,22,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20131026_121535.jpg,49,train,-30.0342535017,-51.2312071242,10,10,Many,
162,/gpfs/scratch/hc4549/weather/162/20140808_063843.jpg,48,train,41.9797,-88.4061,8,0,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20130731_123555.jpg,54,train,19.1998222193,-96.1388478948,7,5,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20140101_191537.jpg,63,train,-30.0342535017,-51.2312071242,1,17,Medium,
4584,/gpfs/scratch/hc4549/weather/4584/20130821_100645.jpg,60,train,37.9843530112,23.7326566772,8,11,Medium,
10917,/gpfs/scratch/hc4549/weather/10917/20130710_052417.jpg,46,train,47.3645089866,7.15401294173,7,3,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20110818_181002.jpg,59,train,49.1,10.75,8,18,Medium,
8438,/gpfs/scratch/hc4549/weather/8438/20130630_051630.jpg,53,train,38.9115347345,-97.212305746,6,20,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130914_075354.jpg,52,train,28.7540844,-17.8861498,9,8,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20130320_145222.jpg,38,train,47.0675219,7.0999358,3,14,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130802_111353.jpg,59,train,42.2480919,3.1227702,8,12,Medium,
260,/gpfs/scratch/hc4549/weather/260/20140329_214450.jpg,38,train,39.6421,-78.9125,3,16,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130211_084633.jpg,30,train,38.9115347345,-97.212305746,2,2,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20130728_050842.jpg,50,train,49.7724798,9.9584878,7,6,Many,
204,/gpfs/scratch/hc4549/weather/204/20140116_132020.jpg,24,train,41.702494694,-86.2378195222,1,7,Medium,
19306,/gpfs/scratch/hc4549/weather/19306/20131122_142334.jpg,36,train,37.20861,-113.02028,11,5,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20121003_020548.jpg,59,train,19.1998222193,-96.1388478948,10,16,Medium,
4584,/gpfs/scratch/hc4549/weather/4584/20130714_120649.jpg,63,train,37.9843530112,23.7326566772,7,13,Medium,
3888,/gpfs/scratch/hc4549/weather/3888/20130907_201224.jpg,49,train,42.2480919,3.1227702,9,21,Many,
684,/gpfs/scratch/hc4549/weather/684/20130819_134154.jpg,48,train,37.2979,-79.9877,8,7,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20131010_213651.jpg,46,train,37.9843530112,23.7326566772,10,22,Many,
8733,/gpfs/scratch/hc4549/weather/8733/20130407_110640.jpg,33,train,47.441685,8.620672,4,8,Many,
260,/gpfs/scratch/hc4549/weather/260/20140908_201453.jpg,53,train,39.6421,-78.9125,9,14,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20131002_140806.jpg,45,train,47.6946284842,9.27217400644,10,14,Many,
5021,/gpfs/scratch/hc4549/weather/5021/20130928_124634.jpg,47,train,-30.0343080145,-51.2312634505,9,13,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20130121_080218.jpg,38,train,32.231328037,-110.946649929,1,0,Many,
260,/gpfs/scratch/hc4549/weather/260/20130310_111450.jpg,29,train,39.6421,-78.9125,3,6,Medium,
3837,/gpfs/scratch/hc4549/weather/3837/20140915_035219.jpg,41,train,47.0675219,7.0999358,9,3,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130622_222703.jpg,41,train,-34.5806593772,-58.4284707051,6,20,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20111202_124002.jpg,37,train,49.1,10.75,12,15,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130524_144635.jpg,52,train,38.9115347345,-97.212305746,5,12,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20130727_100922.jpg,52,train,33.7497447444,-84.3883686381,7,0,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120126_185406.jpg,31,train,47.3645089866,7.15401294173,1,21,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130508_081636.jpg,47,train,38.9115347345,-97.212305746,5,0,Many,
8733,/gpfs/scratch/hc4549/weather/8733/20130829_093645.jpg,45,train,47.441685,8.620672,8,9,Many,
260,/gpfs/scratch/hc4549/weather/260/20130201_184457.jpg,24,train,39.6421,-78.9125,2,13,Medium,
162,/gpfs/scratch/hc4549/weather/162/20131016_093836.jpg,37,train,41.9797,-88.4061,10,2,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20130827_183034.jpg,67,train,32.231328037,-110.946649929,8,13,Low,
4679,/gpfs/scratch/hc4549/weather/4679/20140707_024019.jpg,46,train,49.5847611497,9.36662846022,7,5,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20130226_153552.jpg,54,train,19.1998222193,-96.1388478948,2,8,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20140820_110842.jpg,44,train,49.7724798,9.9584878,8,11,Many,
19106,/gpfs/scratch/hc4549/weather/19106/20130830_123646.jpg,46,train,46.82261667,-71.21337891,8,10,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20130710_001535.jpg,49,train,-30.0342535017,-51.2312071242,7,22,Many,
19834,/gpfs/scratch/hc4549/weather/19834/20140421_053240.jpg,49,train,28.2441768,-82.7192671,4,21,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20131107_023650.jpg,48,train,37.9843530112,23.7326566772,11,3,Many,
623,/gpfs/scratch/hc4549/weather/623/20120910_221146.jpg,59,train,29.272958,-94.85084,9,13,Medium,
6798,/gpfs/scratch/hc4549/weather/6798/20130403_063951.jpg,49,train,28.7540844,-17.8861498,4,8,Many,
204,/gpfs/scratch/hc4549/weather/204/20131011_074952.jpg,41,train,41.702494694,-86.2378195222,10,1,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140511_192214.jpg,40,train,47.0675219,7.0999358,5,21,Many,
684,/gpfs/scratch/hc4549/weather/684/20140328_214144.jpg,47,train,37.2979,-79.9877,3,15,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20120619_014009.jpg,60,train,33.7497447444,-84.3883686381,6,18,Medium,
3837,/gpfs/scratch/hc4549/weather/3837/20131119_032212.jpg,32,train,47.0675219,7.0999358,11,5,Many,
260,/gpfs/scratch/hc4549/weather/260/20140307_154454.jpg,32,train,39.6421,-78.9125,3,12,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130714_131630.jpg,52,train,38.9115347345,-97.212305746,7,4,Many,
684,/gpfs/scratch/hc4549/weather/684/20130221_104147.jpg,28,train,37.2979,-79.9877,2,4,Medium,
6798,/gpfs/scratch/hc4549/weather/6798/20130923_015401.jpg,50,train,28.7540844,-17.8861498,9,7,Many,
8733,/gpfs/scratch/hc4549/weather/8733/20130624_043641.jpg,42,train,47.441685,8.620672,6,4,Many,
162,/gpfs/scratch/hc4549/weather/162/20130818_213829.jpg,57,train,41.9797,-88.4061,8,14,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20140318_011532.jpg,51,train,-30.0342535017,-51.2312071242,3,23,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130330_192317.jpg,35,train,46.948,7.44815,3,17,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20131023_000551.jpg,55,train,19.1998222193,-96.1388478948,10,15,Many,
260,/gpfs/scratch/hc4549/weather/260/20130225_094454.jpg,28,train,39.6421,-78.9125,2,6,Medium,
8733,/gpfs/scratch/hc4549/weather/8733/20130114_223644.jpg,29,train,47.441685,8.620672,1,22,Medium,
623,/gpfs/scratch/hc4549/weather/623/20121201_101158.jpg,50,train,29.272958,-94.85084,12,1,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20130802_094533.jpg,48,train,-30.0342535017,-51.2312071242,8,10,Many,
684,/gpfs/scratch/hc4549/weather/684/20130121_021156.jpg,35,train,37.2979,-79.9877,1,18,Many,
19834,/gpfs/scratch/hc4549/weather/19834/20140709_033250.jpg,58,train,28.2441768,-82.7192671,7,19,Many,
684,/gpfs/scratch/hc4549/weather/684/20131211_091145.jpg,28,train,37.2979,-79.9877,12,1,Medium,
5021,/gpfs/scratch/hc4549/weather/5021/20130517_004639.jpg,42,train,-30.0343080145,-51.2312634505,5,23,Many,
162,/gpfs/scratch/hc4549/weather/162/20141009_060833.jpg,46,train,41.9797,-88.4061,10,12,Many,
162,/gpfs/scratch/hc4549/weather/162/20131024_050829.jpg,31,train,41.9797,-88.4061,10,19,Many,
684,/gpfs/scratch/hc4549/weather/684/20140311_091155.jpg,43,train,37.2979,-79.9877,3,1,Many,
19306,/gpfs/scratch/hc4549/weather/19306/20131005_212340.jpg,47,train,37.20861,-113.02028,10,12,Many,
19306,/gpfs/scratch/hc4549/weather/19306/20130505_205326.jpg,56,train,37.20861,-113.02028,5,12,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20131228_190804.jpg,32,train,47.6946284842,9.27217400644,12,19,Many,
684,/gpfs/scratch/hc4549/weather/684/20121007_004150.jpg,40,train,37.2979,-79.9877,10,18,Many,
3297,/gpfs/scratch/hc4549/weather/3297/20130311_063114.jpg,35,train,49.7522678667,-125.296347435,3,23,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20131208_210805.jpg,27,train,47.6946284842,9.27217400644,12,21,Medium,
623,/gpfs/scratch/hc4549/weather/623/20130310_014156.jpg,47,train,29.272958,-94.85084,3,18,Many,
684,/gpfs/scratch/hc4549/weather/684/20130413_214145.jpg,52,train,37.2979,-79.9877,4,15,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20111005_074002.jpg,44,train,49.1,10.75,10,10,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20131007_152721.jpg,37,train,46.3833333,11.85,10,14,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130928_195707.jpg,45,train,-34.5806593772,-58.4284707051,9,20,Many,
5021,/gpfs/scratch/hc4549/weather/5021/20130425_104638.jpg,54,train,-30.0343080145,-51.2312634505,4,11,Many,
204,/gpfs/scratch/hc4549/weather/204/20130917_004953.jpg,50,train,41.702494694,-86.2378195222,9,18,Many,
623,/gpfs/scratch/hc4549/weather/623/20130418_204158.jpg,53,train,29.272958,-94.85084,4,13,Many,
861,/gpfs/scratch/hc4549/weather/861/20140712_193559.jpg,59,train,36.0579,-112.1255,7,11,Medium,
17244,/gpfs/scratch/hc4549/weather/17244/20130722_180554.jpg,58,train,19.1998222193,-96.1388478948,7,9,Many,
684,/gpfs/scratch/hc4549/weather/684/20130407_154151.jpg,39,train,37.2979,-79.9877,4,9,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20131018_150807.jpg,47,train,47.6946284842,9.27217400644,10,15,Many,
162,/gpfs/scratch/hc4549/weather/162/20130124_023839.jpg,23,train,41.9797,-88.4061,1,19,Medium,
18590,/gpfs/scratch/hc4549/weather/18590/20121026_103922.jpg,48,train,33.7497447444,-84.3883686381,10,3,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20110906_081002.jpg,42,train,49.1,10.75,9,8,Many,
19306,/gpfs/scratch/hc4549/weather/19306/20131130_162333.jpg,25,train,37.20861,-113.02028,11,7,Medium,
204,/gpfs/scratch/hc4549/weather/204/20140115_195013.jpg,24,train,41.702494694,-86.2378195222,1,14,Medium,
204,/gpfs/scratch/hc4549/weather/204/20130926_214951.jpg,55,train,41.702494694,-86.2378195222,9,15,Many,
8733,/gpfs/scratch/hc4549/weather/8733/20130901_043642.jpg,45,train,47.441685,8.620672,9,3,Many,
684,/gpfs/scratch/hc4549/weather/684/20120717_171202.jpg,58,train,37.2979,-79.9877,7,9,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140531_235215.jpg,41,train,47.0675219,7.0999358,5,23,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20130514_085430.jpg,41,train,47.3645089866,7.15401294173,5,11,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20140614_154532.jpg,46,train,-30.0342535017,-51.2312071242,6,16,Many,
162,/gpfs/scratch/hc4549/weather/162/20140314_060828.jpg,32,train,41.9797,-88.4061,3,0,Many,
3297,/gpfs/scratch/hc4549/weather/3297/20130328_140116.jpg,38,train,49.7522678667,-125.296347435,3,6,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20131006_154024.jpg,40,train,44.08473,-66.1834478,10,14,Many,
204,/gpfs/scratch/hc4549/weather/204/20130813_181945.jpg,45,train,41.702494694,-86.2378195222,8,9,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20140820_221539.jpg,46,train,-30.0342535017,-51.2312071242,8,20,Many,
19388,/gpfs/scratch/hc4549/weather/19388/20130327_141410.jpg,31,train,57.6333,18.3,3,12,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120229_142406.jpg,40,train,47.3645089866,7.15401294173,2,12,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130315_134631.jpg,36,train,38.9115347345,-97.212305746,3,7,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130711_071402.jpg,51,train,42.2480919,3.1227702,7,8,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130805_235707.jpg,45,train,-34.5806593772,-58.4284707051,8,23,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120928_092418.jpg,32,train,47.3645089866,7.15401294173,9,7,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130511_162701.jpg,53,train,-34.5806593772,-58.4284707051,5,14,Many,
3297,/gpfs/scratch/hc4549/weather/3297/20130422_200119.jpg,41,train,49.7522678667,-125.296347435,4,12,Many,
1093,/gpfs/scratch/hc4549/weather/1093/20140607_142359.jpg,43,train,42.9675258075,-85.8862860319,6,6,Many,
